timestamp,pth_load,Pv_Solar,Temp,price_el
2018-01-01 00:00:00+01:00,0.304665609,0,7.22,-5.27
2018-01-01 01:00:00+01:00,0.323858074,0,7.81,-29.99
2018-01-01 02:00:00+01:00,0.310961818,0,8.26,-56.65
2018-01-01 03:00:00+01:00,0.319773134,0,8.1,-63.14
2018-01-01 04:00:00+01:00,0.27418048,0,7.51,-64.62
2018-01-01 05:00:00+01:00,0.289963202,0,7.26,-67
2018-01-01 06:00:00+01:00,0.449377131,0,6.92,-72.54
2018-01-01 07:00:00+01:00,0.468029439,0,6.55,-76.01
2018-01-01 08:00:00+01:00,0.394821242,1890,6.21,-71.45
2018-01-01 09:00:00+01:00,0.423871578,33502.5,6.27,-66.88
2018-01-01 10:00:00+01:00,0.401033051,129560,6.35,-62
2018-01-01 11:00:00+01:00,0.404037676,80905,6.32,-56.08
2018-01-01 12:00:00+01:00,0.311046217,54195,6.57,-49.96
2018-01-01 13:00:00+01:00,0.356250633,84355,6.67,-24.29
2018-01-01 14:00:00+01:00,0.350595861,30692.5,6.68,-5.59
2018-01-01 15:00:00+01:00,0.32858445,0,6.14,0.23
2018-01-01 16:00:00+01:00,0.397977786,0,5.12,11.02
2018-01-01 17:00:00+01:00,0.360403092,0,4.61,23.5
2018-01-01 18:00:00+01:00,0.385452888,0,4.41,22.91
2018-01-01 19:00:00+01:00,0.343573816,0,4.72,21.02
2018-01-01 20:00:00+01:00,0.379578677,0,4.34,21.05
2018-01-01 21:00:00+01:00,0.278552378,0,4.34,21.95
2018-01-01 22:00:00+01:00,0.246851896,0,4.46,23.52
2018-01-01 23:00:00+01:00,0.213902299,0,4.54,18.96
2018-01-02 00:00:00+01:00,0.229566861,0,4.54,18.12
2018-01-02 01:00:00+01:00,0.227321832,0,4.2,14.99
2018-01-02 02:00:00+01:00,0.201782519,0,3.77,13.63
2018-01-02 03:00:00+01:00,0.239357213,0,3.53,12.15
2018-01-02 04:00:00+01:00,0.292680868,0,3.52,11.83
2018-01-02 05:00:00+01:00,0.315063637,0,3.55,14.55
2018-01-02 06:00:00+01:00,0.439823098,0,3.46,22.58
2018-01-02 07:00:00+01:00,0.47380237,0,3.08,41.92
2018-01-02 08:00:00+01:00,0.435771919,39245,2.58,47.95
2018-01-02 09:00:00+01:00,0.397285709,27862.5,2.73,49.9
2018-01-02 10:00:00+01:00,0.400577293,6910,3.09,50
2018-01-02 11:00:00+01:00,0.428479795,9887.5,3.45,49.7
2018-01-02 12:00:00+01:00,0.346477161,19607.5,3.26,48.16
2018-01-02 13:00:00+01:00,0.421879747,5032.5,3.7,47.24
2018-01-02 14:00:00+01:00,0.385638567,1495,3.83,46.1
2018-01-02 15:00:00+01:00,0.352283853,0,3.64,43.86
2018-01-02 16:00:00+01:00,0.406755342,0,2.95,43.64
2018-01-02 17:00:00+01:00,0.372235914,0,2.77,47.37
2018-01-02 18:00:00+01:00,0.388457513,0,3.09,46.08
2018-01-02 19:00:00+01:00,0.364302353,0,2.95,41.08
2018-01-02 20:00:00+01:00,0.315958273,0,2.89,34.94
2018-01-02 21:00:00+01:00,0.248303568,0,2.97,25.46
2018-01-02 22:00:00+01:00,0.207251612,0,3.06,21.3
2018-01-02 23:00:00+01:00,0.23378684,0,3.01,9.94
2018-01-03 00:00:00+01:00,0.196245907,0,3.2,7.93
2018-01-03 01:00:00+01:00,0.22585328,0,3.37,0.03
2018-01-03 02:00:00+01:00,0.225228723,0,3.38,0.02
2018-01-03 03:00:00+01:00,0.211319672,0,3.77,-5.99
2018-01-03 04:00:00+01:00,0.335302657,0,4.65,-9.21
2018-01-03 05:00:00+01:00,0.311350056,0,5.74,-4.64
2018-01-03 06:00:00+01:00,0.464147058,0,7,8.02
2018-01-03 07:00:00+01:00,0.513216974,0,7.65,11.03
2018-01-03 08:00:00+01:00,0.404138955,1587.5,8.91,13.28
2018-01-03 09:00:00+01:00,0.410857162,4092.5,9.69,13.18
2018-01-03 10:00:00+01:00,0.386752642,37202.5,7.36,13.71
2018-01-03 11:00:00+01:00,0.391816617,21722.5,6.78,15.42
2018-01-03 12:00:00+01:00,0.34873907,45152.5,6.34,15.84
2018-01-03 13:00:00+01:00,0.406856622,19912.5,5.8,16
2018-01-03 14:00:00+01:00,0.369366328,14807.5,5.55,15.75
2018-01-03 15:00:00+01:00,0.363188279,0,5.27,15.14
2018-01-03 16:00:00+01:00,0.367695216,0,4.77,16
2018-01-03 17:00:00+01:00,0.349988184,0,4.76,15.11
2018-01-03 18:00:00+01:00,0.383680497,0,4.55,13.37
2018-01-03 19:00:00+01:00,0.35076466,0,5.05,11.06
2018-01-03 20:00:00+01:00,0.34671348,0,5.04,10.06
2018-01-03 21:00:00+01:00,0.271884811,0,4.9,9.3
2018-01-03 22:00:00+01:00,0.258785996,0,4.83,9.87
2018-01-03 23:00:00+01:00,0.189966578,0,4.61,4.97
2018-01-04 00:00:00+01:00,0.237686101,0,4.18,-0.36
2018-01-04 01:00:00+01:00,0.196921103,0,4.23,-5.57
2018-01-04 02:00:00+01:00,0.228570946,0,4.12,-7.85
2018-01-04 03:00:00+01:00,0.231237973,0,4.12,-5.29
2018-01-04 04:00:00+01:00,0.308193511,0,3.93,-1.75
2018-01-04 05:00:00+01:00,0.308969988,0,3.81,6.01
2018-01-04 06:00:00+01:00,0.455774619,0,4.02,19.96
2018-01-04 07:00:00+01:00,0.443874278,0,4.49,33.59
2018-01-04 08:00:00+01:00,0.489635731,4362.5,4.55,40.45
2018-01-04 09:00:00+01:00,0.420512474,13887.5,4.75,41.97
2018-01-04 10:00:00+01:00,0.375510617,21495,4.99,44.91
2018-01-04 11:00:00+01:00,0.41928024,14275,5.36,48.22
2018-01-04 12:00:00+01:00,0.391698457,7337.5,5.42,46.04
2018-01-04 13:00:00+01:00,0.406367104,1480,5.53,42
2018-01-04 14:00:00+01:00,0.403615678,2182.5,5.64,41.08
2018-01-04 15:00:00+01:00,0.401725127,0,5.91,42.04
2018-01-04 16:00:00+01:00,0.448938253,0,6.86,42.53
2018-01-04 17:00:00+01:00,0.426724283,0,8.65,51.43
2018-01-04 18:00:00+01:00,0.406721583,0,9.97,49.96
2018-01-04 19:00:00+01:00,0.352621451,0,9.72,46.73
2018-01-04 20:00:00+01:00,0.305914723,0,9.79,41.57
2018-01-04 21:00:00+01:00,0.27622295,0,10.02,37.09
2018-01-04 22:00:00+01:00,0.231659971,0,10.06,33.92
2018-01-04 23:00:00+01:00,0.233550522,0,9.49,28.05
2018-01-05 00:00:00+01:00,0.215978529,0,8.34,5.96
2018-01-05 01:00:00+01:00,0.247780291,0,7.38,-0.94
2018-01-05 02:00:00+01:00,0.210408156,0,6.63,-0.03
2018-01-05 03:00:00+01:00,0.18338341,0,6.15,0.55
2018-01-05 04:00:00+01:00,0.316008913,0,5.89,-11.81
2018-01-05 05:00:00+01:00,0.279919652,0,6.03,8.92
2018-01-05 06:00:00+01:00,0.406029506,0,6.23,21.68
2018-01-05 07:00:00+01:00,0.432294656,0,6.28,30.44
2018-01-05 08:00:00+01:00,0.431889538,14195,6.62,36.2
2018-01-05 09:00:00+01:00,0.700398366,28912.5,7.45,36.3
2018-01-05 10:00:00+01:00,0.599692786,12112.5,8.31,38.95
2018-01-05 11:00:00+01:00,0.618615172,25647.5,8.69,39.4
2018-01-05 12:00:00+01:00,0.431113062,8040,9.38,41.69
2018-01-05 13:00:00+01:00,0.348485872,6347.5,9.64,43.69
2018-01-05 14:00:00+01:00,0.323267277,4895,8.9,44.08
2018-01-05 15:00:00+01:00,0.32655886,0,8.13,47.1
2018-01-05 16:00:00+01:00,0.40113433,0,8.1,47.77
2018-01-05 17:00:00+01:00,0.335657135,0,8.47,56.35
2018-01-05 18:00:00+01:00,0.280763647,0,8.74,57.42
2018-01-05 19:00:00+01:00,0.267327234,0,8,53.99
2018-01-05 20:00:00+01:00,0.288899767,0,7.85,42.36
2018-01-05 21:00:00+01:00,0.237416022,0,7.49,39.9
2018-01-05 22:00:00+01:00,0.225633841,0,6.98,39.97
2018-01-05 23:00:00+01:00,0.196009588,0,6.52,36.27
2018-01-06 00:00:00+01:00,0.175247291,0,6.21,29.45
2018-01-06 01:00:00+01:00,0.165693258,0,5.97,28.55
2018-01-06 02:00:00+01:00,0.221143783,0,5.86,28.18
2018-01-06 03:00:00+01:00,0.176310725,0,5.76,27.33
2018-01-06 04:00:00+01:00,0.188531785,0,5.68,27.08
2018-01-06 05:00:00+01:00,0.279480774,0,5.51,28.7
2018-01-06 06:00:00+01:00,0.310269741,0,5.14,30
2018-01-06 07:00:00+01:00,0.394753722,0,4.33,31.36
2018-01-06 08:00:00+01:00,0.357364707,9215,4.01,34.19
2018-01-06 09:00:00+01:00,0.387951116,20575,5.11,41.11
2018-01-06 10:00:00+01:00,0.299905472,17287.5,7.1,44
2018-01-06 11:00:00+01:00,0.26405253,27422.5,8.2,43.74
2018-01-06 12:00:00+01:00,0.203858749,33832.5,8.76,44.01
2018-01-06 13:00:00+01:00,0.211150873,22007.5,8.83,42.9
2018-01-06 14:00:00+01:00,0.1975963,15760,8.69,38.7
2018-01-06 15:00:00+01:00,0.225650721,0,8.04,37.4
2018-01-06 16:00:00+01:00,0.228030789,0,7.25,40.52
2018-01-06 17:00:00+01:00,0.224418487,0,6.64,45.46
2018-01-06 18:00:00+01:00,0.280780527,0,6.18,49.98
2018-01-06 19:00:00+01:00,0.264238209,0,6.63,45.9
2018-01-06 20:00:00+01:00,0.244319908,0,6.37,40.9
2018-01-06 21:00:00+01:00,0.242209919,0,5.85,33.69
2018-01-06 22:00:00+01:00,0.214206138,0,5.44,36.26
2018-01-06 23:00:00+01:00,0.206559535,0,5.05,29.03
2018-01-07 00:00:00+01:00,0.308058472,0,4.53,21.87
2018-01-07 01:00:00+01:00,0.358647581,0,3.79,15.98
2018-01-07 02:00:00+01:00,0.267901151,0,3.51,15.99
2018-01-07 03:00:00+01:00,0.430066507,0,3.35,14
2018-01-07 04:00:00+01:00,0.515664562,0,3.18,12.51
2018-01-07 05:00:00+01:00,0.517369434,0,3.1,13.21
2018-01-07 06:00:00+01:00,0.670453395,0,3.06,12.17
2018-01-07 07:00:00+01:00,0.644205125,0,3.82,13.02
2018-01-07 08:00:00+01:00,0.657084501,8285,4.17,20.52
2018-01-07 09:00:00+01:00,0.650703893,8410,4.71,23.22
2018-01-07 10:00:00+01:00,0.603980284,6495,5.29,24.81
2018-01-07 11:00:00+01:00,0.62099524,6147.5,5.62,28.95
2018-01-07 12:00:00+01:00,0.631275109,7160,5.8,28.96
2018-01-07 13:00:00+01:00,0.506465008,6647.5,5.85,27.08
2018-01-07 14:00:00+01:00,0.418976402,2182.5,5.67,23.46
2018-01-07 15:00:00+01:00,0.399969616,0,5.31,23.7
2018-01-07 16:00:00+01:00,0.448550015,0,4.96,27.21
2018-01-07 17:00:00+01:00,0.432075217,0,4.73,30.88
2018-01-07 18:00:00+01:00,0.441325411,0,4.54,34.34
2018-01-07 19:00:00+01:00,0.459184362,0,4.18,32.33
2018-01-07 20:00:00+01:00,0.428935552,0,4.12,31.44
2018-01-07 21:00:00+01:00,0.438000068,0,4.12,28.94
2018-01-07 22:00:00+01:00,0.36896121,0,4.27,29.69
2018-01-07 23:00:00+01:00,0.377688127,0,4.2,27.01
2018-01-08 00:00:00+01:00,0.44957969,0,4.11,18.91
2018-01-08 01:00:00+01:00,0.494986665,0,4.13,15.15
2018-01-08 02:00:00+01:00,0.484571757,0,3.93,15.11
2018-01-08 03:00:00+01:00,0.474680126,0,3.8,13.42
2018-01-08 04:00:00+01:00,0.532156241,0,3.59,12.91
2018-01-08 05:00:00+01:00,0.501502313,0,3.4,17.1
2018-01-08 06:00:00+01:00,0.661540799,0,3.15,30.03
2018-01-08 07:00:00+01:00,0.722882415,0,3.47,42.93
2018-01-08 08:00:00+01:00,0.69351136,2062.5,3.61,44.95
2018-01-08 09:00:00+01:00,0.617252502,12015,4.03,42.57
2018-01-08 10:00:00+01:00,0.618378853,48652.5,4.58,41.98
2018-01-08 11:00:00+01:00,0.628152324,47367.5,5.33,41.54
2018-01-08 12:00:00+01:00,0.520053341,6640,6.08,42.9
2018-01-08 13:00:00+01:00,0.508591877,97472.5,6.49,42.9
2018-01-08 14:00:00+01:00,0.446726984,33410,5.84,40.91
2018-01-08 15:00:00+01:00,0.403868877,0,5.18,40.97
2018-01-08 16:00:00+01:00,0.459083083,0,4.81,39.69
2018-01-08 17:00:00+01:00,0.348604031,0,4.64,40.26
2018-01-08 18:00:00+01:00,0.362344283,0,4.68,37.99
2018-01-08 19:00:00+01:00,0.382819621,0,4.18,31.92
2018-01-08 20:00:00+01:00,0.365635866,0,4.34,28.02
2018-01-08 21:00:00+01:00,0.310219101,0,4.29,22.35
2018-01-08 22:00:00+01:00,0.253418183,0,4.31,22.7
2018-01-08 23:00:00+01:00,0.259714392,0,4.38,4.89
2018-01-09 00:00:00+01:00,0.246632457,0,4.15,13.09
2018-01-09 01:00:00+01:00,0.591742345,0,4.15,12.62
2018-01-09 02:00:00+01:00,0.542199791,0,4.48,9.79
2018-01-09 03:00:00+01:00,0.483609601,0,4.28,4.99
2018-01-09 04:00:00+01:00,0.532915837,0,4.33,9.24
2018-01-09 05:00:00+01:00,0.552192701,0,4.5,14.66
2018-01-09 06:00:00+01:00,0.676192566,0,4.58,28.17
2018-01-09 07:00:00+01:00,0.734732116,0,3.74,32.36
2018-01-09 08:00:00+01:00,0.591387867,8580,4.05,32.53
2018-01-09 09:00:00+01:00,0.699402451,3710,4.86,32.38
2018-01-09 10:00:00+01:00,0.559940583,3230,5.53,32.35
2018-01-09 11:00:00+01:00,0.543246345,13085,6.71,34.04
2018-01-09 12:00:00+01:00,0.466746565,15507.5,8.34,35.99
2018-01-09 13:00:00+01:00,0.365568347,48012.5,9,39.58
2018-01-09 14:00:00+01:00,0.38096283,9500,8.96,40.62
2018-01-09 15:00:00+01:00,0.373451268,0,8.53,40.98
2018-01-09 16:00:00+01:00,0.382043145,0,7.59,42.88
2018-01-09 17:00:00+01:00,0.3346781,0,6.68,44.06
2018-01-09 18:00:00+01:00,0.321748084,0,5.85,42.91
2018-01-09 19:00:00+01:00,0.288629688,0,4.39,40.98
2018-01-09 20:00:00+01:00,0.35071402,0,3.66,40.9
2018-01-09 21:00:00+01:00,0.220130988,0,3.14,38
2018-01-09 22:00:00+01:00,0.176547044,0,1.96,32.6
2018-01-09 23:00:00+01:00,0.19151953,0,1.39,30.61
2018-01-10 00:00:00+01:00,0.234141319,0,1.45,30
2018-01-10 01:00:00+01:00,0.193798319,0,3.37,28.3
2018-01-10 02:00:00+01:00,0.223675771,0,0.88,27.95
2018-01-10 03:00:00+01:00,0.304969447,0,-0.6,26.91
2018-01-10 04:00:00+01:00,0.432784173,0,-0.85,26.63
2018-01-10 05:00:00+01:00,0.488774856,0,-0.54,30.91
2018-01-10 06:00:00+01:00,0.71574221,0,-0.68,34.87
2018-01-10 07:00:00+01:00,0.684007967,0,-0.05,45.09
2018-01-10 08:00:00+01:00,0.637993316,14652.5,0.67,49.16
2018-01-10 09:00:00+01:00,0.589969954,28375,2.19,48.94
2018-01-10 10:00:00+01:00,0.573917153,117415,3.84,48.04
2018-01-10 11:00:00+01:00,0.556311401,131900,5.38,47.78
2018-01-10 12:00:00+01:00,0.417204011,129595,6.68,47.19
2018-01-10 13:00:00+01:00,0.374497822,107385,7.39,45.24
2018-01-10 14:00:00+01:00,0.319232977,46370,7.42,47.1
2018-01-10 15:00:00+01:00,0.33672057,7.5,6.59,47.98
2018-01-10 16:00:00+01:00,0.35885014,0,5.04,48.9
2018-01-10 17:00:00+01:00,0.360031734,0,3.95,51.9
2018-01-10 18:00:00+01:00,0.329917964,0,3.24,52.69
2018-01-10 19:00:00+01:00,0.333074508,0,2.46,49.1
2018-01-10 20:00:00+01:00,0.355254718,0,1.86,44
2018-01-10 21:00:00+01:00,0.330829479,0,1.02,36.99
2018-01-10 22:00:00+01:00,0.538958847,0,0.52,38.43
2018-01-10 23:00:00+01:00,0.441848688,0,-0.1,37.9
2018-01-11 00:00:00+01:00,0.408510854,0,-0.49,37.33
2018-01-11 01:00:00+01:00,0.440228216,0,-0.58,36.3
2018-01-11 02:00:00+01:00,0.441021573,0,-0.35,34.2
2018-01-11 03:00:00+01:00,0.429745788,0,0.04,33
2018-01-11 04:00:00+01:00,0.485989669,0,0.26,33.05
2018-01-11 05:00:00+01:00,0.5039499,0,0.36,37.09
2018-01-11 06:00:00+01:00,0.646112555,0,0.52,41.5
2018-01-11 07:00:00+01:00,0.743729111,0,1.37,53.07
2018-01-11 08:00:00+01:00,0.688396746,12670,1.7,57.02
2018-01-11 09:00:00+01:00,0.657860977,4570,2.24,55.91
2018-01-11 10:00:00+01:00,0.599034469,12775,2.82,55.13
2018-01-11 11:00:00+01:00,0.625586577,16935,3.33,55.91
2018-01-11 12:00:00+01:00,0.497248574,5852.5,3.79,54.61
2018-01-11 13:00:00+01:00,0.496708416,5347.5,3.96,54.83
2018-01-11 14:00:00+01:00,0.476216198,3567.5,4.04,54.74
2018-01-11 15:00:00+01:00,0.504321259,0,3.82,54.01
2018-01-11 16:00:00+01:00,0.460146518,0,3.54,54.96
2018-01-11 17:00:00+01:00,0.386263124,0,3.38,57.04
2018-01-11 18:00:00+01:00,0.356048074,0,3.23,57.48
2018-01-11 19:00:00+01:00,0.325529185,0,2.86,54.9
2018-01-11 20:00:00+01:00,0.356520712,0,2.64,50
2018-01-11 21:00:00+01:00,0.26219574,0,2.3,43.13
2018-01-11 22:00:00+01:00,0.256929206,0,2.23,42.4
2018-01-11 23:00:00+01:00,0.216940684,0,2.07,37.92
2018-01-12 00:00:00+01:00,0.202120117,0,1.94,33.09
2018-01-12 01:00:00+01:00,0.236436987,0,1.98,33.45
2018-01-12 02:00:00+01:00,0.206542656,0,1.71,34
2018-01-12 03:00:00+01:00,0.285675703,0,1.67,33.08
2018-01-12 04:00:00+01:00,0.37895412,0,1.57,33.03
2018-01-12 05:00:00+01:00,0.491762601,0,1.46,35.1
2018-01-12 06:00:00+01:00,0.684058607,0,1.41,39.93
2018-01-12 07:00:00+01:00,0.593632896,0,1.35,48.5
2018-01-12 08:00:00+01:00,0.574356031,8517.5,1.53,48.23
2018-01-12 09:00:00+01:00,0.578474731,9730,2.29,45.99
2018-01-12 10:00:00+01:00,0.575284427,13305,2.82,45.95
2018-01-12 11:00:00+01:00,0.605212518,13085,3.45,46.91
2018-01-12 12:00:00+01:00,0.483542082,12870,3.9,48.49
2018-01-12 13:00:00+01:00,0.444853314,21207.5,4.15,48.45
2018-01-12 14:00:00+01:00,0.382633942,7000,4.27,45.96
2018-01-12 15:00:00+01:00,0.363171399,0,4.22,45.92
2018-01-12 16:00:00+01:00,0.428040917,0,3.84,46.5
2018-01-12 17:00:00+01:00,0.376455893,0,3.47,50.52
2018-01-12 18:00:00+01:00,0.361044529,0,3.16,47
2018-01-12 19:00:00+01:00,0.383764897,0,3.14,44.91
2018-01-12 20:00:00+01:00,0.31455724,0,3.02,43.01
2018-01-12 21:00:00+01:00,0.297913642,0,2.75,38.79
2018-01-12 22:00:00+01:00,0.236808345,0,2.49,35.02
2018-01-12 23:00:00+01:00,0.248472368,0,2.22,33.24
2018-01-13 00:00:00+01:00,0.211437831,0,1.88,39.03
2018-01-13 01:00:00+01:00,0.241028324,0,1.6,30.97
2018-01-13 02:00:00+01:00,0.227237433,0,1.42,29.87
2018-01-13 03:00:00+01:00,0.246244219,0,1.3,28.93
2018-01-13 04:00:00+01:00,0.222426657,0,0.88,28.79
2018-01-13 05:00:00+01:00,0.313915803,0,0.67,28.98
2018-01-13 06:00:00+01:00,0.42145775,0,0.79,29.35
2018-01-13 07:00:00+01:00,0.42144087,0,0.86,31.43
2018-01-13 08:00:00+01:00,0.40533743,3625,1.01,36.43
2018-01-13 09:00:00+01:00,0.414672023,9037.5,2.25,39.92
2018-01-13 10:00:00+01:00,0.378582762,13680,3.27,39.34
2018-01-13 11:00:00+01:00,0.381958745,12717.5,4.13,40.96
2018-01-13 12:00:00+01:00,0.359744776,10547.5,4.29,41.02
2018-01-13 13:00:00+01:00,0.36082509,5852.5,4.15,38.81
2018-01-13 14:00:00+01:00,0.433898248,2952.5,3.91,32.16
2018-01-13 15:00:00+01:00,0.483491442,0,3.47,31.88
2018-01-13 16:00:00+01:00,0.468485196,0,2.8,34.86
2018-01-13 17:00:00+01:00,0.464197698,0,2.19,38.9
2018-01-13 18:00:00+01:00,0.650940211,0,1.75,37.62
2018-01-13 19:00:00+01:00,0.565865433,0,0.99,32.86
2018-01-13 20:00:00+01:00,0.578069613,0,0.58,30.59
2018-01-13 21:00:00+01:00,0.515225684,0,0.02,29.8
2018-01-13 22:00:00+01:00,0.457108133,0,-0.07,29.34
2018-01-13 23:00:00+01:00,0.486394787,0,-0.34,28.8
2018-01-14 00:00:00+01:00,0.441426691,0,-0.54,23.25
2018-01-14 01:00:00+01:00,0.447199622,0,-0.6,22.82
2018-01-14 02:00:00+01:00,0.450170487,0,-0.69,24.01
2018-01-14 03:00:00+01:00,0.470510786,0,-0.8,22.37
2018-01-14 04:00:00+01:00,0.430387225,0,-0.81,22.35
2018-01-14 05:00:00+01:00,0.505114615,0,-0.64,21.66
2018-01-14 06:00:00+01:00,0.629823436,0,-0.6,20.45
2018-01-14 07:00:00+01:00,0.624219304,0,-0.1,22.02
2018-01-14 08:00:00+01:00,0.602950609,18792.5,0.14,28.09
2018-01-14 09:00:00+01:00,0.601701496,31700,0.73,29.41
2018-01-14 10:00:00+01:00,0.571672125,24702.5,1.39,29.74
2018-01-14 11:00:00+01:00,0.586475811,60535,2.07,30.13
2018-01-14 12:00:00+01:00,0.53418183,65362.5,2.42,29.81
2018-01-14 13:00:00+01:00,0.554657169,63780,2.57,29.44
2018-01-14 14:00:00+01:00,0.526062591,23542.5,2.54,29.94
2018-01-14 15:00:00+01:00,0.529556733,185,2.28,32.09
2018-01-14 16:00:00+01:00,0.505030215,0,1.93,34.8
2018-01-14 17:00:00+01:00,0.518854866,0,1.59,37.99
2018-01-14 18:00:00+01:00,0.52221397,0,1.39,37.22
2018-01-14 19:00:00+01:00,0.460078998,0,0.5,34.72
2018-01-14 20:00:00+01:00,0.519023666,0,0.43,32.65
2018-01-14 21:00:00+01:00,0.452871274,0,0.12,30.42
2018-01-14 22:00:00+01:00,0.392474933,0,0,32.51
2018-01-14 23:00:00+01:00,0.427467,0,-0.23,29.53
2018-01-15 00:00:00+01:00,0.400881132,0,-0.5,23.15
2018-01-15 01:00:00+01:00,0.4354512,0,-0.73,24.02
2018-01-15 02:00:00+01:00,0.419735998,0,-1.41,23.1
2018-01-15 03:00:00+01:00,0.450558725,0,-1.88,20.29
2018-01-15 04:00:00+01:00,0.507714122,0,-2.09,22.81
2018-01-15 05:00:00+01:00,0.529016576,0,-1.97,25.17
2018-01-15 06:00:00+01:00,0.716248607,0,-1.13,40.7
2018-01-15 07:00:00+01:00,0.734107559,0,-0.75,49.91
2018-01-15 08:00:00+01:00,0.65121029,20392.5,-0.38,52.73
2018-01-15 09:00:00+01:00,0.660730563,16700,0.09,43.7
2018-01-15 10:00:00+01:00,0.63308126,37917.5,0.78,32.32
2018-01-15 11:00:00+01:00,0.633385098,92397.5,1.35,30.3
2018-01-15 12:00:00+01:00,0.56856622,62232.5,2.27,29.43
2018-01-15 13:00:00+01:00,0.477178353,23257.5,2.91,29.29
2018-01-15 14:00:00+01:00,0.448009858,5712.5,3.23,29.42
2018-01-15 15:00:00+01:00,0.404071436,730,2.67,28.08
2018-01-15 16:00:00+01:00,0.446186827,0,1.9,24.1
2018-01-15 17:00:00+01:00,0.493163634,0,2.03,30.01
2018-01-15 18:00:00+01:00,0.445241552,0,2.28,28.04
2018-01-15 19:00:00+01:00,0.438675264,0,2.28,18.08
2018-01-15 20:00:00+01:00,0.435788798,0,2.2,13.59
2018-01-15 21:00:00+01:00,0.313122447,0,2.11,10.69
2018-01-15 22:00:00+01:00,0.288714088,0,1.98,10.01
2018-01-15 23:00:00+01:00,0.240876405,0,2,-1.16
2018-01-16 00:00:00+01:00,0.276695588,0,2.23,-9.61
2018-01-16 01:00:00+01:00,0.269606023,0,2.84,-6.62
2018-01-16 02:00:00+01:00,0.235137234,0,3.09,-2.33
2018-01-16 03:00:00+01:00,0.307197596,0,3.49,-4.92
2018-01-16 04:00:00+01:00,0.368437933,0,3.8,-0.08
2018-01-16 05:00:00+01:00,0.466003849,0,3.85,10.59
2018-01-16 06:00:00+01:00,0.66333007,0,3.61,27.72
2018-01-16 07:00:00+01:00,0.598561831,0,3.98,38.92
2018-01-16 08:00:00+01:00,0.572701799,20917.5,3.47,42.13
2018-01-16 09:00:00+01:00,0.577445056,71080,3.57,39.27
2018-01-16 10:00:00+01:00,0.527244185,33115,4.73,40.68
2018-01-16 11:00:00+01:00,0.552935417,17205,5.58,37.99
2018-01-16 12:00:00+01:00,0.403109281,3080,5.65,37.56
2018-01-16 13:00:00+01:00,0.42945883,52340,5.29,36.92
2018-01-16 14:00:00+01:00,0.405978866,33512.5,5.06,36.06
2018-01-16 15:00:00+01:00,0.424935012,0,4.85,34.61
2018-01-16 16:00:00+01:00,0.445764829,0,4.17,36.94
2018-01-16 17:00:00+01:00,0.375730056,0,3.38,43.21
2018-01-16 18:00:00+01:00,0.375730056,0,3.43,45.43
2018-01-16 19:00:00+01:00,0.37091928,0,2.68,43.45
2018-01-16 20:00:00+01:00,0.355524797,0,2.19,39.9
2018-01-16 21:00:00+01:00,0.261081665,0,1.89,30.72
2018-01-16 22:00:00+01:00,0.28235036,0,1.97,30.1
2018-01-16 23:00:00+01:00,0.218004119,0,2,24.62
2018-01-17 00:00:00+01:00,0.269791702,0,1.84,22.08
2018-01-17 01:00:00+01:00,0.410300125,0,1.78,14.82
2018-01-17 02:00:00+01:00,0.261064785,0,1.77,13.49
2018-01-17 03:00:00+01:00,0.284797947,0,1.61,12.35
2018-01-17 04:00:00+01:00,0.400543533,0,0.89,10.77
2018-01-17 05:00:00+01:00,0.445866109,0,1.11,21.09
2018-01-17 06:00:00+01:00,0.65318524,0,1.33,31.94
2018-01-17 07:00:00+01:00,0.641504338,0,1.14,40
2018-01-17 08:00:00+01:00,0.687383951,5842.5,1.01,44.95
2018-01-17 09:00:00+01:00,0.638769792,4122.5,0.79,42.49
2018-01-17 10:00:00+01:00,0.622227474,98360,0.7,39.88
2018-01-17 11:00:00+01:00,0.638921711,77340,1.36,38.99
2018-01-17 12:00:00+01:00,0.503578542,17335,1.77,34.75
2018-01-17 13:00:00+01:00,0.536612538,107805,1.84,32.54
2018-01-17 14:00:00+01:00,0.586256372,6965,1.7,32.31
2018-01-17 15:00:00+01:00,0.574474191,2232.5,1.39,33.11
2018-01-17 16:00:00+01:00,0.642652172,0,1.01,38.04
2018-01-17 17:00:00+01:00,0.566979508,0,0.74,38.9
2018-01-17 18:00:00+01:00,0.563164647,0,0.84,38.44
2018-01-17 19:00:00+01:00,0.468974714,0,0.95,34.26
2018-01-17 20:00:00+01:00,0.519091185,0,0.96,31.2
2018-01-17 21:00:00+01:00,0.470932784,0,0.77,22.36
2018-01-17 22:00:00+01:00,0.479507782,0,0.62,19.24
2018-01-17 23:00:00+01:00,0.449478411,0,0.58,8.91
2018-01-18 00:00:00+01:00,0.411515479,0,0.32,12.66
2018-01-18 01:00:00+01:00,0.398568583,0,0.24,9.29
2018-01-18 02:00:00+01:00,0.442101887,0,0.32,9.73
2018-01-18 03:00:00+01:00,0.42530637,0,0.29,9.33
2018-01-18 04:00:00+01:00,0.4636913,0,0.42,9.73
2018-01-18 05:00:00+01:00,0.475304682,0,0.73,14.96
2018-01-18 06:00:00+01:00,0.638330914,0,1.08,30.45
